date_observation,code_municipalite,nom,coordonnee_x,coordonnee_y,urgence,certitude,type,severite,etat,imprecision
1998/01/05 00:00:00,77022,Sainte-Adèle,-74.123442,45.940866,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,78028,Sainte-Agathe-des-Monts,-74.234673,46.030102,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,78028,Sainte-Agathe-des-Monts,-74.234673,46.030102,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,78028,Sainte-Agathe-des-Monts,-74.234673,46.030102,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,55030,Sainte-Angèle-de-Monnoir,-73.105352,45.392315,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,80035,Papineauville,-75.024327,45.621584,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,66115,Sainte-Anne-de-Bellevue,-73.955976,45.404111,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,42050,Sainte-Anne-de-la-Rochelle,-72.420317,45.408398,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,56060,Sainte-Anne-de-Sabrevois,-73.229802,45.207331,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,77035,Sainte-Anne-des-Lacs,-74.137373,45.853234,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,53065,Sainte-Anne-de-Sorel,-72.973632,46.076387,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,73035,Sainte-Anne-des-Plaines,-73.823557,45.746962,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,73035,Sainte-Anne-des-Plaines,-73.823557,45.746962,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,39150,Sainte-Anne-du-Sault,-72.13349,46.195739,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,69065,Sainte-Barbe,-74.197675,45.163787,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,56105,Sainte-Brigide-d'Iberville,-73.064898,45.321343,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,49085,Sainte-Brigitte-des-Saults,-72.481239,46.027103,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,67030,Sainte-Catherine,-73.5765,45.400951,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,45060,Sainte-Catherine-de-Hatley,-72.048148,45.251573,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,47055,Sainte-Cécile-de-Milton,-72.754437,45.486818,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,30050,Sainte-Cécile-de-Whitton,-70.920641,45.707944,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,48020,Sainte-Christine,-72.428819,45.613913,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,68020,Sainte-Clotilde,-73.679576,45.160699,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,39117,Sainte-Clotilde-de-Horton,-72.237326,45.990048,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,49100,Saint-Edmond-de-Grantham,-72.67651,45.882477,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,68045,Saint-Édouard,-73.507508,45.240023,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,39090,Sainte-Élizabeth-de-Warwick,-72.078759,45.92317,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,50005,Sainte-Eulalie,-72.239857,46.105609,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,66023,Montréal,-73.599915,45.556314,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,37215,Sainte-Geneviève-de-Batiscan,-72.338585,46.526766,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,54095,Sainte-Hélène-de-Bagot,-72.734102,45.731786,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,59010,Sainte-Julie,-73.3412,45.584926,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,63060,Sainte-Julienne,-73.699862,45.972351,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,71115,Sainte-Justine-de-Newton,-74.412179,45.374866,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,43025,Sherbrooke,-71.925141,45.377714,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,50095,Saint-Elphège,-72.702101,46.056622,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,78020,Sainte-Lucie-des-Laurentides,-74.181334,46.125465,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,78020,Sainte-Lucie-des-Laurentides,-74.181334,46.125465,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,54025,Sainte-Madeleine,-73.094493,45.59095,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,62030,Sainte-Marcelline-de-Kildare,-73.598486,46.116452,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,77015,Sainte-Marguerite-du-Lac-Masson,-74.065953,46.02657,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,77015,Sainte-Marguerite-du-Lac-Masson,-74.065953,46.02657,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1997/01/05 00:00:00,38015,Sainte-Marie-de-Blandford,-72.152931,46.349761,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,55045,Marieville,-73.163515,45.434048,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,54030,Sainte-Marie-Madeleine,-73.114632,45.585978,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
2006/12/01 00:00:00,71110,Sainte-Marthe,-74.295826,45.405495,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,71110,Sainte-Marthe,-74.295826,45.405495,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,72015,Sainte-Marthe-sur-le-Lac,-73.939387,45.531159,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,70012,Sainte-Martine,-73.792017,45.258483,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,61050,Sainte-Mélanie,-73.50134,46.130251,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,61050,Sainte-Mélanie,-73.50134,46.130251,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,80125,Saint-Émile-de-Suffolk,-74.913643,45.930958,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,50050,Sainte-Perpétue,-72.466342,46.081693,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,54048,Saint-Hyacinthe,-72.949969,45.621551,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,46105,Sainte-Sabine,-72.989126,45.251181,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,39105,Sainte-Séraphine,-72.183069,45.921333,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,75030,Sainte-Sophie,-73.894613,45.819349,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,63030,Saint-Esprit,-73.664102,45.900461,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,63030,Saint-Esprit,-73.664102,45.900461,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,73010,Sainte-Thérèse,-73.844902,45.640846,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,83055,Sainte-Thérèse-de-la-Gatineau,-75.865701,46.299753,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,70030,Saint-Étienne-de-Beauharnois,-73.915578,45.249347,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,45100,Saint-Étienne-de-Bolton,-72.380199,45.267573,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,51090,Saint-Étienne-des-Grès,-72.771109,46.434288,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,49105,Saint-Eugène,-72.697817,45.804767,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,72005,Saint-Eustache,-73.897047,45.572203,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,72005,Saint-Eustache,-73.897047,45.572203,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,29025,Saint-Évariste-de-Forsyth,-70.941538,45.939117,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,79037,Rivière-Rouge,-74.870924,46.412393,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,79037,Rivière-Rouge,-74.870924,46.412393,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,53025,Sainte-Victoire-de-Sorel,-73.089418,45.949401,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,78047,Saint-Faustin--Lac-Carré,-74.467288,46.122009,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,49005,Saint-Félix-de-Kingsey,-72.190802,45.796093,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,62007,Saint-Félix-de-Valois,-73.43379,46.163443,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,32013,Saint-Ferdinand,-71.573415,46.114347,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,31030,Saint-Fortunat,-71.598592,45.9708,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,50128,Saint-François-du-Lac,-72.8231,46.063392,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,42020,Saint-François-Xavier-de-Brompton,-72.048496,45.536514,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,29013,Saint-Gédéon-de-Beauce,-70.641854,45.849439,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,29013,Saint-Gédéon-de-Beauce,-70.641854,45.849439,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,29075,Saint-Georges,-70.664312,46.118429,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,56010,Saint-Georges-de-Clarenceville,-73.172635,45.03609,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,40032,Saint-Georges-de-Windsor,-71.848839,45.699947,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,41097,Weedon,-71.459594,45.702035,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,53085,Saint-Gérard-Majella,-72.83938,46.005184,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,49048,Saint-Germain-de-Grantham,-72.571077,45.844998,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,49113,Saint-Guillaume,-72.766239,45.882453,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,44015,Saint-Herménégilde,-71.673704,45.105422,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,29020,Saint-Hilaire-de-Dorset,-70.857035,45.864469,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,75045,Saint-Hippolyte,-74.024788,45.931499,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,75045,Saint-Hippolyte,-74.024788,45.931499,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,58030,Longueuil,-73.477368,45.533265,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,54100,Saint-Hugues,-72.858683,45.791729,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,54048,Saint-Hyacinthe,-72.949969,45.621551,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,54048,Saint-Hyacinthe,-72.949969,45.621551,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,46095,Saint-Ignace-de-Stanbridge,-72.94287,45.173758,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,67040,Saint-Isidore,-73.695996,45.30336,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,41012,Saint-Isidore-de-Clifton,-71.514147,45.26568,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,31025,Saint-Jacques-le-Majeur-de-Wolfestown,-71.497369,45.937833,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,68040,Saint-Jacques-le-Mineur,-73.421449,45.27334,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,57033,Saint-Jean-Baptiste,-73.125142,45.517808,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,50070,Nicolet,-72.611732,46.231615,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,31100,Saint-Jean-de-Brébeuf,-71.460812,46.179963,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,29075,Saint-Georges,-70.664312,46.118429,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,56083,Saint-Jean-sur-Richelieu,-73.273965,45.324739,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,75015,Saint-Jérôme,-74.02362,45.782093,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,49057,Drummondville,-72.496855,45.867551,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,47040,Saint-Joachim-de-Shefford,-72.528878,45.452387,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,31045,Saint-Joseph-de-Coleraine,-71.375352,45.964645,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,40005,Ham-Sud,-71.601058,45.7572,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,51005,Maskinongé,-73.013821,46.22539,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,53050,Saint-Joseph-de-Sorel,-73.127563,46.043751,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,72025,Saint-Joseph-du-Lac,-73.972778,45.517039,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,78102,Mont-Tremblant,-74.587896,46.127154,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,54110,Saint-Jude,-72.988579,45.774403,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,31035,Saint-Julien,-71.526963,45.994272,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,51045,Saint-Justin,-73.088694,46.251786,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,58010,Saint-Lambert,-73.512283,45.501755,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,66023,Montréal,-73.599915,45.556314,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
2006/12/01 00:00:00,71105,Saint-Lazare,-74.162563,45.411034,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,71105,Saint-Lazare,-74.162563,45.411034,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,66023,Montréal,-73.599915,45.556314,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,50042,Saint-Léonard-d'Aston,-72.374781,46.106425,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,51035,Saint-Léon-le-Grand,-72.9354,46.313754,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,54072,Saint-Liboire,-72.75581,45.653348,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,63065,Saint-Liguori,-73.562588,46.006528,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1997/01/05 00:00:00,63048,Saint-Lin--Laurentides,-73.757148,45.841008,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,63048,Saint-Lin--Laurentides,-73.757148,45.841008,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,63048,Saint-Lin--Laurentides,-73.757148,45.841008,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,54120,Saint-Louis,-72.975241,45.852746,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,37067,Trois-Rivières,-72.607099,46.362496,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,70035,Saint-Louis-de-Gonzague,-74.009648,45.21646,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,56083,Saint-Jean-sur-Richelieu,-73.273965,45.324739,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,37225,Saint-Luc-de-Vincennes,-72.41834,46.496521,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,49030,Saint-Lucien,-72.269484,45.877194,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,30072,Saint-Ludger,-70.689902,45.742606,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,49095,Saint-Majorique-de-Grantham,-72.581265,45.933331,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,69035,Ormstown,-73.993049,45.121848,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,44003,Saint-Malo,-71.497416,45.190603,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,54125,Saint-Marcel-de-Richelieu,-72.89727,45.859711,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,57050,Saint-Marc-sur-Richelieu,-73.198517,45.679032,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,29045,Saint-Martin,-70.640144,45.96414,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,55065,Saint-Mathias-sur-Richelieu,-73.265732,45.483072,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,67005,Saint-Mathieu,-73.52424,45.317333,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,57045,Saint-Mathieu-de-Beloeil,-73.281712,45.575856,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,68050,Saint-Michel,-73.575772,45.241736,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,55040,Rougemont,-73.056576,45.436022,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,53072,Yamaska,-72.903422,46.007038,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,48050,Saint-Nazaire-d'Acton,-72.621267,45.737777,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,49057,Drummondville,-72.496855,45.867551,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,39043,Saint-Norbert-d'Arthabaska,-71.825698,46.104133,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,53032,Saint-Ours,-73.149882,45.891684,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,68025,Saint-Patrice-de-Sherrington,-73.524334,45.166193,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,61005,Saint-Paul,-73.4468,45.984589,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,55015,Saint-Paul-d'Abbotsford,-72.834247,45.42293,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,56035,Saint-Paul-de-l'Île-aux-Noix,-73.267572,45.1367,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,51060,Saint-Paulin,-73.013578,46.417234,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,67010,Saint-Philippe,-73.47419,45.352257,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,54008,Saint-Pie,-72.904251,45.504941,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,49130,Saint-Pie-de-Guire,-72.747442,46.003533,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,32050,Saint-Pierre-Baptiste,-71.615435,46.207728,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,46025,Pike River,-73.063794,45.123618,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,72043,Saint-Placide,-74.209218,45.529999,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,71020,Saint-Polycarpe,-74.31036,45.299025,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,68055,Saint-Rémi,-73.615137,45.267234,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,39020,Saint-Rémi-de-Tingwick,-71.820143,45.864537,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,53020,Saint-Robert,-73.002401,45.972817,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,30070,Saint-Robert-Bellarmin,-70.587909,45.748593,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,63035,Saint-Roch-de-l'Achigan,-73.593725,45.856511,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,53040,Saint-Roch-de-Richelieu,-73.159731,45.887417,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,30100,Saint-Romain,-71.092784,45.785335,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,39145,Saint-Rosaire,-72.026997,46.16349,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,39130,Saint-Samuel,-72.201773,46.068983,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,77043,Saint-Sauveur,-74.161284,45.890121,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,77043,Saint-Sauveur,-74.161284,45.890121,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,77043,Saint-Sauveur,-74.161284,45.890121,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,30085,Saint-Sébastien,-70.973941,45.784689,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1997/01/05 00:00:00,51030,Saint-Sévère,-72.900131,46.347202,Passée,Observé,Pluie verglaçante,Mineure,Actuel,aucune
1998/01/05 00:00:00,54090,Saint-Simon,-72.872351,45.733853,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,80070,Saint-Sixte,-75.208798,45.698814,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,39005,Saints-Martyrs-Canadiens,-71.53508,45.856635,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,70040,Saint-Stanislas-de-Kostka,-74.153112,45.210079,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,60020,Saint-Sulpice,-73.366944,45.820168,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,71015,Saint-Télesphore,-74.391614,45.293464,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,48045,Saint-Théodore-d'Acton,-72.581372,45.684977,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,29005,Saint-Théophile,-70.485777,45.936742,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,61027,Saint-Thomas,-73.351619,46.016568,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,54048,Saint-Hyacinthe,-72.949969,45.621551,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,70052,Salaberry-de-Valleyfield,-74.117539,45.262739,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,70005,Saint-Urbain-Premier,-73.736635,45.218444,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,56030,Saint-Valentin,-73.327172,45.129319,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,39135,Saint-Valère,-72.099351,46.065869,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,54065,Saint-Valérien-de-Milton,-72.707529,45.56369,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,44005,Saint-Venant-de-Paquette,-71.46458,45.124323,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
1998/01/05 00:00:00,71025,Saint-Zotique,-74.245934,45.243217,Passée,Observé,Pluie verglaçante,Extrême,Actuel,aucune
